#{"t_start": 1669528629.1562078, "env_id": null}
r,l,t
11.0,1,243.810585
8.5,1,243.813556
9.0,1,243.815557
2.5,1,243.817538
6.5,1,243.822524
11.0,1,243.824529
-13,1,243.826522
8.5,1,243.829506
6.5,1,243.834502
-13,1,243.836496
3.0,1,243.838479
-13,1,243.840487
12.0,1,243.846436
10.0,1,243.849431
-10,1,243.851425
-13,1,243.85342
-13,1,243.858404
5.0,1,243.861398
5.0,1,243.863389
4.5,1,243.866381
4.5,1,243.870371
4.0,1,243.872365
-13,1,243.875408
6.0,1,243.877406
8.0,1,243.882375
8.0,1,243.884359
4.0,1,243.887362
9.0,1,243.889326
7.5,1,243.896303
7.5,1,243.900317
7.5,1,243.90232
4.5,1,243.905278
8.0,1,243.91029
1.0,1,243.913288
7.0,1,243.916279
5.0,1,243.91828
12.0,1,243.92323
9.0,1,243.925248
2.0,1,243.928216
8.0,1,243.931222
4.0,1,243.937216
8.5,1,243.93921
11.5,1,243.941206
7.5,1,243.9442
10.5,1,243.948197
8.5,1,243.95119
5.0,1,243.953173
9.5,1,243.956175
8.0,1,243.960136
12.0,1,243.963157
10.0,1,243.965142
4.0,1,243.96811
10.0,1,243.972102
8.5,1,243.975093
10.5,1,243.97709
5.0,1,243.980082
7.5,1,243.984071
1.0,1,243.987064
6.5,1,243.989077
7.0,1,243.991054
10.5,1,243.996035
5.5,1,243.999027
8.0,1,244.001026
9.0,1,244.004014
-13,1,244.009001
7.0,1,244.011993
13.5,1,244.01401
2.0,1,244.016979
7.5,1,244.020972
6.0,1,244.022967
3.5,1,244.025956
12.5,1,244.028953
-13,1,244.033938
10.0,1,244.035933
2.5,1,244.038946
4.5,1,244.040939
6.0,1,244.045907
5.5,1,244.048918
8.0,1,244.050922
4.5,1,244.052907
8.0,1,244.057871
-12,1,244.059917
8.0,1,244.062857
14.0,1,244.064855
10.0,1,244.069838
8.5,1,244.071832
-13,1,244.073827
10.5,1,244.076819
6.0,1,244.080856
5.5,1,244.083834
3.5,1,244.085829
3.0,1,244.087823
12.0,1,244.092811
5.5,1,244.094805
6.5,1,244.097762
7.0,1,244.099797
11.5,1,244.103751
6.0,1,244.10674
9.5,1,244.108737
9.5,1,244.111727
6.5,1,244.115754
14.5,1,244.117745
-11,1,244.120735
5.5,1,244.122725
-12,1,244.127687
12.0,1,244.13068
3.0,1,244.133671
4.5,1,244.135698
6.5,1,244.14065
10.5,1,244.143678
3.5,1,244.145668
3.0,1,244.148659
11.0,1,244.15265
2.5,1,244.155643
10.5,1,244.157604
10.0,1,244.160599
5.0,1,244.16459
6.5,1,244.167581
5.0,1,244.169576
6.5,1,244.171595
7.0,1,244.176557
7.5,1,244.17955
9.0,1,244.181576
9.0,1,244.183572
12.5,1,244.18852
2.0,1,244.190515
-13,1,244.193507
9.0,1,244.195502
1.5,1,244.199531
3.5,1,244.202522
8.5,1,244.204512
8.0,1,244.20747
10.5,1,244.211495
6.0,1,244.213489
10.0,1,244.216482
8.0,1,244.21848
3.0,1,244.223427
9.5,1,244.225422
5.0,1,244.228414
4.5,1,244.230408
4.0,1,244.23444
6.5,1,244.236427
2.0,1,244.239418
8.5,1,244.241379
6.0,1,244.246366
6.5,1,244.248361
8.0,1,244.250355
4.5,1,244.253347
14.5,1,244.257339
6.5,1,244.259375
5.5,1,244.262359
8.0,1,244.264353
8.0,1,244.269305
3.5,1,244.272296
-13,1,244.274291
4.5,1,244.277283
5.5,1,244.281296
6.5,1,244.284299
8.0,1,244.286296
7.5,1,244.289288
8.5,1,244.293276
9.5,1,244.296259
3.5,1,244.298252
2.0,1,244.30122
11.0,1,244.305212
9.5,1,244.308202
10.0,1,244.3102
4.5,1,244.313192
7.0,1,244.318209
6.5,1,244.320205
9.5,1,244.322199
8.5,1,244.325171
8.0,1,244.330142
-10,1,244.332137
0.5,1,244.334131
8.0,1,244.337123
5.0,1,244.341113
6.5,1,244.344159
7.0,1,244.346109
4.0,1,244.349093
6.0,1,244.354082
7.0,1,244.356103
11.0,1,244.358068
11.5,1,244.361113
11.0,1,244.365085
6.0,1,244.368077
7.5,1,244.37007
6.5,1,244.372065
1.5,1,244.377053
-10,1,244.380047
6.5,1,244.382041
8.5,1,244.384033
8.5,1,244.388985
8.5,1,244.390981
7.0,1,244.393972
10.0,1,244.396964
8.5,1,244.401982
5.0,1,244.403975
5.0,1,244.405972
6.5,1,244.408958
7.0,1,244.413923
2.0,1,244.416915
7.0,1,244.418909
5.5,1,244.420904
9.0,1,244.425886
1.0,1,244.427881
3.5,1,244.430873
1.5,1,244.432868
7.5,1,244.436888
4.0,1,244.43988
3.0,1,244.441845
-11,1,244.443869
6.0,1,244.448835
8.0,1,244.450845
7.0,1,244.453846
4.0,1,244.45584
9.5,1,244.460846
10.5,1,244.462822
13.0,1,244.464807
9.0,1,244.467808
4.5,1,244.471802
6.5,1,244.474766
7.5,1,244.476754
7.0,1,244.478747
9.0,1,244.483736
8.0,1,244.485752
5.5,1,244.488748
11.0,1,244.49072
8.5,1,244.4957
-10,1,244.497695
9.5,1,244.500686
5.0,1,244.502682
2.0,1,244.507668
0.0,1,244.510713
6.0,1,244.512688
5.5,1,244.515682
7.5,1,244.519671
4.5,1,244.522667
4.5,1,244.525621
8.5,1,244.527619
10.0,1,244.532601
7.0,1,244.534596
6.0,1,244.537588
13.5,1,244.539582
9.0,1,244.544569
6.5,1,244.547562
6.5,1,244.549556
12.0,1,244.552548
7.0,1,244.556572
7.5,1,244.55953
7.5,1,244.562522
10.5,1,244.564517
5.5,1,244.569503
9.5,1,244.572495
9.0,1,244.57449
4.0,1,244.577497
11.0,1,244.582469
12.5,1,244.585461
9.0,1,244.587455
4.5,1,244.590451
5.0,1,244.595433
6.5,1,244.597428
7.5,1,244.60042
7.5,1,244.602415
7.0,1,244.607401
4.5,1,244.610394
5.5,1,244.613385
11.5,1,244.61538
2.0,1,244.620367
5.5,1,244.622362
6.5,1,244.625354
12.0,1,244.628346
9.0,1,244.634361
5.0,1,244.636364
8.0,1,244.639351
3.0,1,244.641346
10.5,1,244.646337
9.5,1,244.649324
7.5,1,244.652317
10.0,1,244.65431
8.0,1,244.659265
3.0,1,244.662261
12.0,1,244.664254
6.0,1,244.667242
4.5,1,244.672229
-13,1,244.674223
12.0,1,244.677222
1.5,1,244.679211
6.5,1,244.684196
9.5,1,244.687189
5.0,1,244.689183
8.0,1,244.692176
5.5,1,244.697169
5.5,1,244.700159
1.0,1,244.702149
7.5,1,244.704143
5.5,1,244.709131
10.0,1,244.712122
11.0,1,244.715119
10.0,1,244.718114
7.0,1,244.722095
3.5,1,244.725088
12.0,1,244.727082
5.5,1,244.730074
9.0,1,244.73506
6.0,1,244.737055
6.0,1,244.740074
7.5,1,244.74304
9.0,1,244.749032
7.5,1,244.752016
0.0,1,244.754015
9.5,1,244.757002
4.5,1,244.761993
14.5,1,244.764982
4.5,1,244.766976
9.0,1,244.769968
4.0,1,244.774959
10.0,1,244.77795
9.5,1,244.779942
5.5,1,244.782933
6.0,1,244.787924
11.5,1,244.789919
8.5,1,244.792909
11.0,1,244.794902
3.0,1,244.799922
9.5,1,244.801915
5.5,1,244.804909
-11,1,244.806892
-10,1,244.811913
8.5,1,244.814871
8.0,1,244.816888
7.5,1,244.818872
0.5,1,244.822851
5.5,1,244.825858
-10,1,244.827847
5.5,1,244.830806
9.0,1,244.834829
3.0,1,244.837821
8.5,1,244.839805
9.0,1,244.841776
5.5,1,244.846786
3.5,1,244.84879
2.5,1,244.851784
10.0,1,244.853779
7.5,1,244.858731
12.0,1,244.860749
11.0,1,244.86375
-13,1,244.865744
4.5,1,244.870735
4.0,1,244.872728
8.5,1,244.875686
6.5,1,244.878731
7.0,1,244.882666
3.5,1,244.885662
4.5,1,244.887677
4.0,1,244.889671
6.5,1,244.89464
3.0,1,244.897651
5.5,1,244.899652
7.5,1,244.902639
9.5,1,244.906633
6.0,1,244.90963
8.5,1,244.911627
3.0,1,244.913619
3.0,1,244.91857
0.5,1,244.920565
2.0,1,244.92256
8.5,1,244.925561
6.5,1,244.930563
13.0,1,244.932534
13.5,1,244.934553
10.0,1,244.937555
7.0,1,244.942509
7.0,1,244.944505
-13,1,244.947497
10.5,1,244.949494
4.5,1,244.954511
12.5,1,244.956493
8.0,1,244.959462
3.0,1,244.961491
6.5,1,244.966475
3.5,1,244.969435
3.5,1,244.971433
10.5,1,244.973428
7.0,1,244.978415
6.5,1,244.981407
8.0,1,244.984405
8.5,1,244.986394
6.0,1,244.990409
6.5,1,244.993404
12.5,1,244.995404
7.5,1,244.998395
-13,1,245.003381
5.0,1,245.005373
4.5,1,245.007334
11.0,1,245.010351
7.0,1,245.015345
6.5,1,245.019305
6.0,1,245.021322
6.5,1,245.024315
4.0,1,245.028301
-11,1,245.031273
6.0,1,245.033297
5.5,1,245.036289
7.0,1,245.040278
6.5,1,245.043241
12.5,1,245.045257
7.0,1,245.048224
8.0,1,245.052214
6.5,1,245.055205
9.0,1,245.0572
8.5,1,245.059227
8.5,1,245.064212
12.0,1,245.067204
7.0,1,245.069203
6.0,1,245.071199
9.5,1,245.076185
5.0,1,245.079181
7.0,1,245.081136
5.5,1,245.084128
5.0,1,245.088117
7.5,1,245.090112
6.5,1,245.092141
2.0,1,245.095131
2.5,1,245.100122
-13,1,245.102117
4.0,1,245.104109
10.0,1,245.107067
13.0,1,245.112085
10.5,1,245.115046
7.5,1,245.117078
8.0,1,245.120069
10.0,1,245.124023
11.0,1,245.127014
5.5,1,245.129013
9.5,1,245.132038
7.5,1,245.136028
1.0,1,245.139016
5.0,1,245.141009
4.0,1,245.144005
3.5,1,245.14799
11.5,1,245.149987
8.5,1,245.15298
9.5,1,245.154973
2.5,1,245.159942
8.0,1,245.162918
8.0,1,245.164937
13.0,1,245.167938
11.5,1,245.171926
7.5,1,245.173889
9.5,1,245.176939
5.0,1,245.178925
9.5,1,245.183862
15.0,1,245.185866
4.5,1,245.188848
11.0,1,245.190843
1.0,1,245.195853
-10,1,245.19785
6.5,1,245.200851
7.0,1,245.202851
10.0,1,245.206834
8.5,1,245.209817
3.0,1,245.211837
6.5,1,245.214803
0.5,1,245.219802
4.5,1,245.221795
4.0,1,245.224786
1.0,1,245.226787
10.5,1,245.231735
1.5,1,245.234731
14.0,1,245.23775
8.5,1,245.239752
3.0,1,245.243703
5.0,1,245.2467
4.5,1,245.249691
4.0,1,245.251686
6.0,1,245.255707
7.5,1,245.258663
9.0,1,245.260692
10.5,1,245.263649
9.5,1,245.267639
8.0,1,245.269633
-13,1,245.271627
7.0,1,245.27462
2.5,1,245.278652
6.0,1,245.281634
5.0,1,245.283628
6.0,1,245.285623
1.5,1,245.289617
5.0,1,245.292573
5.0,1,245.29561
-10,1,245.298592
-10,1,245.30258
7.0,1,245.305571
9.5,1,245.307537
7.5,1,245.310567
4.0,1,245.314517
5.5,1,245.317509
6.0,1,245.319526
9.0,1,245.321518
-13,1,245.326486
6.5,1,245.329473
1.0,1,245.331467
10.5,1,245.333494
8.0,1,245.338483
10.5,1,245.341466
11.5,1,245.343469
6.5,1,245.346428
11.5,1,245.351414
-1.0,1,245.353409
7.0,1,245.355403
7.0,1,245.358404
7.5,1,245.363417
6.0,1,245.366409
8.0,1,245.368404
8.0,1,245.370401
8.0,1,245.37535
2.5,1,245.378378
4.5,1,245.380369
-13,1,245.382365
7.0,1,245.387354
5.5,1,245.389314
8.5,1,245.392309
10.5,1,245.394301
4.5,1,245.399325
-13,1,245.401312
5.0,1,245.404305
10.5,1,245.406267
7.0,1,245.411258
6.0,1,245.413254
9.0,1,245.415259
8.5,1,245.41824
7.5,1,245.422261
2.5,1,245.425218
5.0,1,245.427216
11.5,1,245.42921
12.5,1,245.434225
10.0,1,245.436222
9.5,1,245.439215
6.5,1,245.441204
11.5,1,245.446166
7.0,1,245.44816
11.0,1,245.451148
11.0,1,245.453142
4.5,1,245.457132
-11,1,245.460124
7.0,1,245.463117
4.5,1,245.466143
5.5,1,245.471129
8.5,1,245.473113
5.0,1,245.476082
6.5,1,245.47812
8.5,1,245.484099
-13,1,245.486093
3.0,1,245.488074
9.0,1,245.491042
12.0,1,245.496028
7.0,1,245.498023
8.5,1,245.501015
10.0,1,245.503009
4.5,1,245.507032
11.5,1,245.509991
2.5,1,245.512035
7.0,1,245.515009
2.5,1,245.519999
9.5,1,245.521994
9.5,1,245.523978
9.0,1,245.526946
9.5,1,245.531931
3.0,1,245.533927
8.5,1,245.535921
6.0,1,245.538913
7.5,1,245.542906
9.0,1,245.545954
8.5,1,245.54891
10.5,1,245.550915
8.5,1,245.554908
-13,1,245.557888
-13,1,245.559858
13.0,1,245.562907
5.0,1,245.566863
5.0,1,245.569866
-13,1,245.571861
11.0,1,245.573859
15.0,1,245.578806
7.5,1,245.581798
2.5,1,245.583793
6.5,1,245.585787
-13,1,245.590809
11.0,1,245.593802
4.5,1,245.596792
4.0,1,245.598796
6.5,1,245.603774
10.0,1,245.60577
6.0,1,245.608727
11.5,1,245.610757
6.0,1,245.615743
7.0,1,245.618735
6.0,1,245.620732
9.5,1,245.622728
4.0,1,245.627681
4.0,1,245.630673
4.0,1,245.632668
0.5,1,245.634662
4.5,1,245.639676
8.5,1,245.642662
10.5,1,245.644635
5.0,1,245.646626
8.5,1,245.651617
5.0,1,245.653613
1.5,1,245.656643
-13,1,245.658595
8.0,1,245.663585
6.5,1,245.66558
10.5,1,245.668571
6.5,1,245.670586
1.5,1,245.675549
9.0,1,245.677547
8.5,1,245.680561
5.5,1,245.682556
2.5,1,245.686555
6.0,1,245.689546
12.0,1,245.691507
8.5,1,245.694533
4.5,1,245.698488
1.0,1,245.701514
5.0,1,245.703506
-13,1,245.706512
9.0,1,245.711506
5.0,1,245.713448
1.5,1,245.715446
3.0,1,245.718457
-13,1,245.72246
8.0,1,245.724444
7.5,1,245.727445
-13,1,245.72944
10.0,1,245.73443
9.5,1,245.736418
11.0,1,245.738417
9.5,1,245.741405
6.5,1,245.745398
7.5,1,245.748388
7.5,1,245.750386
7.5,1,245.752368
10.0,1,245.757351
9.5,1,245.759326
8.5,1,245.762352
7.5,1,245.764336
3.0,1,245.769322
5.5,1,245.771329
10.0,1,245.773324
13.5,1,245.776281
5.0,1,245.78027
-13,1,245.783294
0.0,1,245.785279
9.5,1,245.787275
12.5,1,245.792237
3.0,1,245.794231
0.5,1,245.796227
-1.5,1,245.799218
9.0,1,245.803241
8.5,1,245.80524
5.5,1,245.80722
13.0,1,245.810212
-13,1,245.815213
10.5,1,245.817204
-13,1,245.819198
12.0,1,245.822192
7.5,1,245.826147
-13,1,245.829173
9.5,1,245.833127
6.0,1,245.837153
5.5,1,245.841138
13.0,1,245.843131
10.0,1,245.846119
9.5,1,245.849092
6.0,1,245.853074
5.5,1,245.856066
2.5,1,245.858061
9.5,1,245.861054
7.5,1,245.865067
-10,1,245.868075
8.0,1,245.870064
-13,1,245.872051
3.5,1,245.877011
2.5,1,245.879038
7.5,1,245.882029
5.0,1,245.884031
13.0,1,245.888018
4.5,1,245.891014
8.0,1,245.893
14.0,1,245.895985
9.5,1,245.900946
8.5,1,245.902941
7.5,1,245.904936
6.5,1,245.907928
3.5,1,245.911969
8.0,1,245.914933
11.0,1,245.916939
4.0,1,245.918938
6.0,1,245.923885
7.5,1,245.92588
-10,1,245.927874
-13,1,245.929869
-13,1,245.934893
11.5,1,245.936884
9.0,1,245.939842
5.5,1,245.941837
10.0,1,245.946824
3.5,1,245.948819
1.0,1,245.951842
7.5,1,245.954803
7.5,1,245.958792
7.0,1,245.961816
3.0,1,245.963783
10.0,1,245.965773
9.0,1,245.970764
4.0,1,245.972759
-13,1,245.975747
5.5,1,245.977745
3.5,1,245.981731
9.0,1,245.984723
2.5,1,245.986717
13.0,1,245.988712
9.0,1,245.993734
9.0,1,245.995734
8.0,1,245.99772
7.0,1,246.000726
-13,1,246.004709
4.0,1,246.007695
8.0,1,246.009657
7.0,1,246.011687
10.0,1,246.016638
6.0,1,246.019678
9.5,1,246.021668
6.5,1,246.024647
11.0,1,246.028611
7.5,1,246.031602
10.0,1,246.033593
8.5,1,246.036589
6.0,1,246.040612
10.0,1,246.043601
12.5,1,246.046564
6.0,1,246.048552
9.5,1,246.053539
13.5,1,246.055533
8.5,1,246.058525
7.0,1,246.060523
0.5,1,246.065507
7.0,1,246.068499
7.5,1,246.070493
-13,1,246.073485
6.5,1,246.078507
4.5,1,246.0805
9.0,1,246.083493
7.5,1,246.08549
2.0,1,246.089476
6.0,1,246.092439
6.5,1,246.094486
11.0,1,246.097467
10.0,1,246.102412
8.0,1,246.104437
7.0,1,246.106437
5.0,1,246.108427
2.5,1,246.114381
7.0,1,246.116376
-13,1,246.118401
4.5,1,246.121389
1.5,1,246.125378
6.0,1,246.128372
9.0,1,246.130334
-13,1,246.132328
3.5,1,246.137315
8.0,1,246.139309
8.5,1,246.142301
5.0,1,246.144321
7.5,1,246.149315
6.5,1,246.151312
-13,1,246.153308
6.0,1,246.156289
11.5,1,246.160255
0.5,1,246.16328
6.0,1,246.16524
8.5,1,246.168233
2.0,1,246.172222
0.0,1,246.175214
10.0,1,246.177209
5.5,1,246.180202
4.0,1,246.185222
5.0,1,246.188213
8.5,1,246.190209
-10,1,246.192194
11.0,1,246.197155
2.5,1,246.200148
8.5,1,246.202173
-13,1,246.20417
7.5,1,246.209124
0.5,1,246.212139
-0.5,1,246.214142
11.5,1,246.217102
-13,1,246.222092
13.0,1,246.224115
4.5,1,246.226112
12.5,1,246.229076
6.0,1,246.234057
6.0,1,246.236077
-13,1,246.239067
11.0,1,246.241062
6.5,1,246.246028
5.5,1,246.248024
7.5,1,246.251048
5.5,1,246.253041
7.0,1,246.257033
9.0,1,246.260026
9.0,1,246.262014
7.0,1,246.265004
14.0,1,246.269001
11.0,1,246.271995
12.0,1,246.273973
8.0,1,246.275957
9.0,1,246.280932
3.0,1,246.283923
12.0,1,246.285918
-10,1,246.287913
3.5,1,246.292902
-0.5,1,246.295923
11.0,1,246.297925
8.5,1,246.299912
6.0,1,246.304906
11.0,1,246.3069
12.0,1,246.309856
5.5,1,246.312846
10.5,1,246.317865
12.0,1,246.319859
10.0,1,246.322858
10.0,1,246.324859
8.0,1,246.329836
9.0,1,246.33183
4.5,1,246.334793
5.0,1,246.336814
4.5,1,246.340802
11.5,1,246.343767
4.5,1,246.346759
10.5,1,246.34875
6.5,1,246.353737
0.0,1,246.355731
9.5,1,246.358723
4.0,1,246.360718
8.5,1,246.365736
10.5,1,246.368732
7.0,1,246.370728
9.0,1,246.372722
5.5,1,246.377674
2.0,1,246.380665
1.0,1,246.382693
7.0,1,246.385688
6.0,1,246.389675
9.0,1,246.392668
7.5,1,246.39565
3.0,1,246.397625
6.0,1,246.40261
-13,1,246.404605
-10,1,246.407592
13.0,1,246.409588
10.0,1,246.414574
4.5,1,246.416569
6.0,1,246.419594
7.5,1,246.422585
8.5,1,246.427568
11.5,1,246.429535
4.0,1,246.43253
12.0,1,246.434553
8.5,1,246.439549
3.5,1,246.441539
8.5,1,246.444495
6.0,1,246.446525
4.5,1,246.451519
11.5,1,246.454504
8.5,1,246.4565
4.5,1,246.458495
9.5,1,246.463444
10.0,1,246.466436
11.0,1,246.468431
9.5,1,246.471422
6.5,1,246.475448
1.5,1,246.478438
2.0,1,246.4804
3.5,1,246.483425
5.5,1,246.487412
-10,1,246.490405
9.0,1,246.492368
6.0,1,246.49541
7.5,1,246.50035
9.5,1,246.502344
1.5,1,246.504339
7.5,1,246.507331
11.0,1,246.511321
-13,1,246.514313
7.0,1,246.516302
3.5,1,246.518301
12.5,1,246.52332
6.0,1,246.52528
8.0,1,246.528306
9.5,1,246.530274
5.5,1,246.534263
9.5,1,246.53725
6.5,1,246.539274
6.5,1,246.542235
9.0,1,246.547221
11.5,1,246.550212
3.0,1,246.552207
-13,1,246.554201
8.5,1,246.559188
5.0,1,246.561223
5.0,1,246.564209
12.0,1,246.566173
11.0,1,246.570195
7.0,1,246.573184
9.0,1,246.575172
7.0,1,246.578172
-13,1,246.58216
-13,1,246.585152
5.0,1,246.587148
6.0,1,246.58914
7.0,1,246.59413
1.5,1,246.597088
9.0,1,246.599114
8.0,1,246.602116
5.0,1,246.606096
11.0,1,246.609087
-0.5,1,246.611082
11.0,1,246.614041
10.5,1,246.618068
1.0,1,246.621058
12.5,1,246.623053
7.0,1,246.625036
0.5,1,246.63005
5.5,1,246.632025
8.5,1,246.635017
-10,1,246.637014
6.5,1,246.641968
4.0,1,246.644975
5.5,1,246.646958
11.5,1,246.648972
10.0,1,246.653939
-13,1,246.656931
-13,1,246.658921
10.5,1,246.66192
7.0,1,246.666901
10.0,1,246.669892
4.5,1,246.671887
5.5,1,246.673882
5.5,1,246.678878
5.0,1,246.680864
6.5,1,246.683856
5.0,1,246.685883
9.0,1,246.689873
6.5,1,246.691861
5.5,1,246.694827
4.5,1,246.697852
6.0,1,246.701842
5.0,1,246.703825
8.5,1,246.706828
8.5,1,246.708789
7.0,1,246.713806
4.5,1,246.715804
7.0,1,246.718796
8.0,1,246.720791
9.0,1,246.72478
2.0,1,246.72774
6.5,1,246.73073
7.5,1,246.732724
0.5,1,246.736714
5.5,1,246.739706
6.0,1,246.7417
11.5,1,246.744718
10.0,1,246.748716
5.0,1,246.751709
4.5,1,246.753705
5.0,1,246.755699
2.0,1,246.760651
6.0,1,246.762684
10.0,1,246.765674
4.5,1,246.768667
1.5,1,246.772649
6.0,1,246.774644
12.5,1,246.777606
4.5,1,246.779637
8.5,1,246.784626
9.5,1,246.786616
6.0,1,246.788599
-13,1,246.791568
5.5,1,246.796558
8.0,1,246.79955
5.5,1,246.801545
7.5,1,246.803559
-13,1,246.808522
6.0,1,246.810517
4.5,1,246.813513
9.5,1,246.815531
6.5,1,246.819531
2.5,1,246.822522
5.5,1,246.824504
9.0,1,246.827478
8.0,1,246.831495
10.5,1,246.834477
3.5,1,246.836474
6.0,1,246.838468
10.0,1,246.843454
5.5,1,246.845458
3.5,1,246.847419
4.0,1,246.850445
5.0,1,246.854436
-13,1,246.856429
14.0,1,246.859395
7.5,1,246.862379
4.0,1,246.86737
9.0,1,246.869364
0.5,1,246.871358
7.5,1,246.874371
5.5,1,246.879366
4.5,1,246.881362
6.5,1,246.883323
7.5,1,246.886354
-13,1,246.890346
4.5,1,246.893297
5.5,1,246.895327
8.0,1,246.897286
8.5,1,246.902306
7.5,1,246.9053
5.0,1,246.907294
7.5,1,246.909285
1.0,1,246.914241
13.5,1,246.917257
9.0,1,246.91926
7.0,1,246.922254
-13,1,246.926209
6.0,1,246.928207
1.5,1,246.931229
7.5,1,246.933221
6.0,1,246.93818
6.5,1,246.940174
8.0,1,246.943168
4.0,1,246.945163
5.5,1,246.950147
-10,1,246.952143
9.5,1,246.955135
7.0,1,246.957129
4.0,1,246.961117
5.5,1,246.964111
5.0,1,246.966105
-13,1,246.969097
10.0,1,246.973083
8.5,1,246.975108
9.0,1,246.978076
10.5,1,246.980068
4.0,1,246.985056
9.0,1,246.987082
6.5,1,246.989072
11.5,1,246.992064
-13,1,246.996022
9.5,1,246.999017
9.5,1,247.001009
6.5,1,247.004
8.0,1,247.008024
10.0,1,247.009994
9.5,1,247.012981
7.0,1,247.015967
3.5,1,247.019957
10.5,1,247.022949
2.0,1,247.024943
2.0,1,247.027937
6.0,1,247.033945
6.5,1,247.036961
8.5,1,247.039957
7.5,1,247.043935
5.0,1,247.048912
4.0,1,247.051873
4.5,1,247.053898
10.0,1,247.055894
1.0,1,247.060881
6.5,1,247.062883
4.0,1,247.065873
10.0,1,247.067852
8.0,1,247.071852
4.5,1,247.074847
4.0,1,247.076829
4.5,1,247.078834
7.0,1,247.083824
-10,1,247.086816
7.5,1,247.088808
6.0,1,247.090808
9.5,1,247.095796
8.0,1,247.098771
7.5,1,247.100775
8.5,1,247.103767
0.0,1,247.107746
12.0,1,247.110759
8.5,1,247.112746
0.5,1,247.114733
6.5,1,247.119726
7.0,1,247.121726
-10,1,247.123714
12.5,1,247.126712
9.5,1,247.130667
10.0,1,247.133658
7.0,1,247.135657
6.5,1,247.137685
2.0,1,247.142631
4.0,1,247.144661
5.0,1,247.147619
7.0,1,247.149643
0.0,1,247.155618
9.0,1,247.157613
7.5,1,247.159585
10.5,1,247.16261
6.0,1,247.167567
3.5,1,247.169592
7.5,1,247.171586
11.0,1,247.174579
5.5,1,247.178572
9.5,1,247.181527
1.5,1,247.183524
2.0,1,247.186536
8.5,1,247.190537
5.5,1,247.192511
4.5,1,247.195493
6.0,1,247.197519
11.5,1,247.202507
5.0,1,247.204499
9.5,1,247.206496
5.5,1,247.209452
6.0,1,247.213477
6.0,1,247.216458
4.5,1,247.218464
8.0,1,247.220449
10.5,1,247.225433
11.0,1,247.227436
9.5,1,247.230431
5.0,1,247.232424
3.0,1,247.236417
6.5,1,247.239407
10.5,1,247.241399
3.5,1,247.243362
5.0,1,247.248349
7.5,1,247.251341
-13,1,247.253335
5.5,1,247.25533
5.5,1,247.26035
8.5,1,247.262311
6.0,1,247.265303
4.5,1,247.268299
0.5,1,247.272287
2.5,1,247.275317
4.5,1,247.277271
6.5,1,247.280286
4.5,1,247.285253
9.0,1,247.287247
-1.0,1,247.289269
8.5,1,247.291266
8.5,1,247.297222
1.5,1,247.299217
8.5,1,247.302208
5.0,1,247.304202
5.5,1,247.308192
7.5,1,247.311181
13.5,1,247.313178
3.5,1,247.31617
11.5,1,247.320192
2.5,1,247.322175
7.0,1,247.325168
-13,1,247.327138
8.0,1,247.33213
4.0,1,247.334122
12.5,1,247.336117
12.5,1,247.339135
8.0,1,247.343094
-13,1,247.34611
8.5,1,247.348081
1.5,1,247.350085
9.0,1,247.355066
7.5,1,247.357081
11.5,1,247.359079
5.0,1,247.362043
2.0,1,247.367035
7.0,1,247.370045
8.0,1,247.372041
6.0,1,247.374036
4.5,1,247.378999
8.0,1,247.381991
6.0,1,247.383984
7.0,1,247.387002
3.5,1,247.390999
10.0,1,247.393959
7.5,1,247.395993
3.0,1,247.398977
12.5,1,247.402972
4.5,1,247.404962
8.5,1,247.407953
8.0,1,247.409934
6.5,1,247.414903
8.0,1,247.416901
5.0,1,247.418896
10.0,1,247.42191
10.5,1,247.425874
7.5,1,247.427901
5.5,1,247.430894
4.5,1,247.432879
5.5,1,247.436878
6.0,1,247.439867
6.5,1,247.441861
10.5,1,247.444875
5.5,1,247.448847
2.5,1,247.451842
9.5,1,247.453836
7.5,1,247.455826
5.5,1,247.460781
11.5,1,247.462778
4.5,1,247.465791
11.0,1,247.467802
7.0,1,247.472784
3.5,1,247.474777
5.0,1,247.476738
-13,1,247.479733
2.0,1,247.484716
8.5,1,247.488738
4.5,1,247.491722
11.0,1,247.494713
-10,1,247.499718
7.0,1,247.502706
4.0,1,247.504701
10.0,1,247.506701
10.0,1,247.510646
2.5,1,247.513675
2.0,1,247.515666
6.5,1,247.518664
6.0,1,247.522649
4.5,1,247.525641
10.5,1,247.527603
-13,1,247.529631
8.5,1,247.534583
4.0,1,247.537575
6.5,1,247.539569
2.5,1,247.541564
10.0,1,247.5466
4.0,1,247.549542
-1.5,1,247.551537
7.5,1,247.553531
9.5,1,247.558519
10.5,1,247.560514
3.0,1,247.56356
5.0,1,247.565526
9.0,1,247.569526
7.5,1,247.572519
8.5,1,247.574516
-10,1,247.576497
11.0,1,247.581459
-2.0,1,247.584492
10.5,1,247.586483
8.5,1,247.588473
1.5,1,247.592455
8.5,1,247.596463
9.5,1,247.598417
10.0,1,247.601408
1.5,1,247.60543
4.0,1,247.607425
10.0,1,247.609416
-11,1,247.612374
13.0,1,247.617361
13.0,1,247.619356
4.0,1,247.622349
9.0,1,247.624387
10.0,1,247.629331
4.5,1,247.632327
7.0,1,247.634321
8.5,1,247.636336
5.5,1,247.641334
